Column1,Column2,Column3,Column4,Column5,Column6,Column7
780,Trinidad and Tobago,2010,Employment by industry: Agriculture (%) Female,1.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2010,Employment by industry: Industry (%) Female,8.5,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2010,Employment by industry: Services (%) Female,83.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2015,Employment by industry: Agriculture (%) Male and Female,3.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2015,Employment by industry: Industry (%) Male and Female,23.1,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2015,Employment by industry: Services (%) Male and Female,68.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2015,Employment by industry: Agriculture (%) Male,4.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2015,Employment by industry: Industry (%) Male,38.7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2015,Employment by industry: Services (%) Male,56.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2015,Employment by industry: Agriculture (%) Female,1.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2015,Employment by industry: Industry (%) Female,12.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2015,Employment by industry: Services (%) Female,85.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2021,Employment by industry: Agriculture (%) Male and Female,3.0,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2021,Employment by industry: Industry (%) Male and Female,26.4,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2021,Employment by industry: Services (%) Male and Female,70.6,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2021,Employment by industry: Agriculture (%) Male,4.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2021,Employment by industry: Industry (%) Male,36.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2021,Employment by industry: Services (%) Male,59.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2021,Employment by industry: Agriculture (%) Female,1.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2021,Employment by industry: Industry (%) Female,12.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
780,Trinidad and Tobago,2021,Employment by industry: Services (%) Female,86.0,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2005,Employment by industry: Agriculture (%) Male and Female,18.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2005,Employment by industry: Industry (%) Male and Female,32.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2005,Employment by industry: Services (%) Male and Female,49.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2005,Employment by industry: Agriculture (%) Male,17.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2005,Employment by industry: Industry (%) Male,31.7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2005,Employment by industry: Services (%) Male,50.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2005,Employment by industry: Agriculture (%) Female,20.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2005,Employment by industry: Industry (%) Female,34.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2005,Employment by industry: Services (%) Female,44.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2010,Employment by industry: Agriculture (%) Male and Female,17.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2010,Employment by industry: Industry (%) Male and Female,32.3,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2010,Employment by industry: Services (%) Male and Female,48.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2010,Employment by industry: Agriculture (%) Male,17.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2010,Employment by industry: Industry (%) Male,33.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2010,Employment by industry: Services (%) Male,49.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2010,Employment by industry: Agriculture (%) Female,20.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2010,Employment by industry: Industry (%) Female,32.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2010,Employment by industry: Services (%) Female,47.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2015,Employment by industry: Agriculture (%) Male and Female,14.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2015,Employment by industry: Industry (%) Male and Female,33.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2015,Employment by industry: Services (%) Male and Female,52.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2015,Employment by industry: Agriculture (%) Male,16.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2015,Employment by industry: Industry (%) Male,33.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2015,Employment by industry: Services (%) Male,50.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2015,Employment by industry: Agriculture (%) Female,9.7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2015,Employment by industry: Industry (%) Female,33.0,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2015,Employment by industry: Services (%) Female,57.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2021,Employment by industry: Agriculture (%) Male and Female,13.9,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2021,Employment by industry: Industry (%) Male and Female,34.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2021,Employment by industry: Services (%) Male and Female,51.8,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
788,Tunisia,2021,Employment by industry: Agriculture (%) Male,15.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed May 2023."
